chr,start,end,EUT,AAI,AFT
7,51800001,51850000,25,55,20
7,51850001,51900000,25,55,20
7,51850001,51900000,25,55,20
7,51900001,51950000,35,55.03,9.96
7,51900001,51950000,35,55.03,9.96
7,51950001,52000000,20,55,25
7,51950001,52000000,20,55,25
7,52000001,52050000,35,55,10
7,52000001,52050000,35,55,10
7,52050001,52100000,5.15,55.02,39.82
7,52050001,52100000,5.15,55.02,39.82
7,52100001,52150000,15,55,30
7,52100001,52150000,15,55,30
7,52150001,52200000,20,55,25
7,52150001,52200000,20,55,25
7,52200001,52250000,40,55,5
7,52200001,52250000,40,55,5
7,52250001,52300000,19.64,55.35,25
7,52250001,52300000,19.64,55.35,25
7,52300001,52350000,20,55,25
7,52300001,52350000,20,55,25
7,52350001,52400000,4.89,50.58,44.51
7,52350001,52400000,4.89,50.58,44.51
7,52400001,52450000,10,50,40
7,52400001,52450000,10,50,40
7,52450001,52500000,10,50,40
7,52450001,52500000,10,50,40
7,52500001,52550000,15.01,49.98,35
7,52500001,52550000,15.01,49.98,35
7,52550001,52600000,18.34,46.14,35.5
7,52550001,52600000,18.34,46.14,35.5
7,52600001,52650000,16.05,48.94,35
7,52600001,52650000,16.05,48.94,35
7,52650001,52700000,10,50,40
7,52650001,52700000,10,50,40
7,52700001,52750000,7.02,50,42.97
7,52700001,52750000,7.02,50,42.97
7,52750001,52800000,5,47.56,47.43
7,52750001,52800000,5,47.56,47.43
7,52800001,52850000,7.71,53.11,39.17
7,52800001,52850000,7.71,53.11,39.17
7,52850001,52900000,11,54,35
7,52850001,52900000,11,54,35
7,52900001,52950000,20,65,15
7,52900001,52950000,20,65,15
7,52950001,53000000,20,62.12,17.87
7,52950001,53000000,20,62.12,17.87
7,53000001,53050000,21.85,45.25,32.88
7,53000001,53050000,21.85,45.25,32.88
7,53050001,53100000,22.24,42.75,35
7,53050001,53100000,22.24,42.75,35
7,53100001,53150000,20,41.34,38.65
7,53100001,53150000,20,41.34,38.65
7,53150001,53200000,39.7,60.29,0
7,53150001,53200000,39.7,60.29,0
7,53200001,53250000,23.63,52.05,24.31
7,53200001,53250000,23.63,52.05,24.31
7,53250001,53300000,26.53,48.46,25
7,53250001,53300000,26.53,48.46,25
7,53300001,53350000,26.81,39.22,33.96
7,53300001,53350000,26.81,39.22,33.96
7,53350001,53400000,31.64,50,18.36
7,53350001,53400000,31.64,50,18.36
7,53400001,53450000,35.91,28.1,35.97
7,53400001,53450000,35.91,28.1,35.97
7,53450001,53500000,30,44.77,25.22
7,53450001,53500000,30,44.77,25.22
7,53500001,53550000,47.85,47.14,5
7,53500001,53550000,47.85,47.14,5
7,53550001,53600000,20.49,52.09,27.4
7,53550001,53600000,20.49,52.09,27.4
7,53600001,53650000,40.16,44.83,15
7,53600001,53650000,40.16,44.83,15
7,53650001,53700000,70.89,26.42,2.68
7,53650001,53700000,70.89,26.42,2.68
7,53700001,53750000,14.3,31.66,54.02
7,53700001,53750000,14.3,31.66,54.02
7,53750001,53800000,56.51,23.98,19.49
7,53750001,53800000,56.51,23.98,19.49
7,53800001,53850000,42.46,27.55,29.97
7,53800001,53850000,42.46,27.55,29.97
7,53850001,53900000,48.48,38.73,12.77
7,53850001,53900000,48.48,38.73,12.77
7,53900001,53950000,65,20,15
7,53900001,53950000,65,20,15
7,53950001,54000000,35.72,23.84,40.42
7,53950001,54000000,35.72,23.84,40.42
7,54000001,54050000,75,0,25
7,54000001,54050000,75,0,25
7,54050001,54100000,75,0,25
7,54050001,54100000,75,0,25
7,54100001,54150000,83.07,0,16.92
7,54100001,54150000,83.07,0,16.92
7,54150001,54200000,52.97,12.02,35
7,54150001,54200000,52.97,12.02,35
7,54200001,54250000,74.24,0,25.75
7,54200001,54250000,74.24,0,25.75
7,54250001,54300000,72.66,5,22.33
7,54250001,54300000,72.66,5,22.33
7,54300001,54350000,58.65,21.34,20
7,54300001,54350000,58.65,21.34,20
7,54350001,54400000,90,5,5
7,54350001,54400000,90,5,5
7,54400001,54450000,63.35,24.86,11.77
7,54400001,54450000,63.35,24.86,11.77
7,54450001,54500000,0.42,30,69.57
7,54450001,54500000,0.42,30,69.57
7,54500001,54550000,30.2,54.79,15
7,54500001,54550000,30.2,54.79,15
7,54550001,54600000,40.66,22.43,36.9
7,54550001,54600000,40.66,22.43,36.9
7,54600001,54650000,45.57,25,29.42
7,54600001,54650000,45.57,25,29.42
7,54650001,54700000,31.68,31.68,36.63
7,54650001,54700000,31.68,31.68,36.63
7,54700001,54750000,23.68,37.73,38.58
7,54700001,54750000,23.68,37.73,38.58
7,54750001,54800000,20,41.4,38.59
7,54750001,54800000,20,41.4,38.59
7,54800001,54850000,20,55,25
7,54800001,54850000,20,55,25
7,54850001,54900000,17.4,59.16,23.43
7,54850001,54900000,17.4,59.16,23.43
7,54900001,54950000,5,64.76,30.23
7,54900001,54950000,5,64.76,30.23
7,54950001,55000000,5,70,25
7,54950001,55000000,5,70,25
7,55000001,55050000,9.35,30.34,60.3
7,55000001,55050000,9.35,30.34,60.3
7,55050001,55100000,11.14,46.14,42.71
7,55050001,55100000,11.14,46.14,42.71
7,55100001,55150000,5,60,35
7,55100001,55150000,5,60,35
7,55150001,55200000,6.6,52.27,41.11
7,55150001,55200000,6.6,52.27,41.11
7,55200001,55250000,30.78,34.21,35
7,55200001,55250000,30.78,34.21,35
7,55250001,55300000,30,66.9,3.09
7,55250001,55300000,30,66.9,3.09
7,55300001,55350000,25.37,49.5,25.12
7,55300001,55350000,25.37,49.5,25.12
7,55350001,55400000,10,45.8,44.19
7,55350001,55400000,10,45.8,44.19
7,55400001,55450000,9.98,50,40.01
7,55400001,55450000,9.98,50,40.01
7,55450001,55500000,10,85,5
7,55450001,55500000,10,85,5
7,55500001,55550000,13.16,78.91,7.91
7,55500001,55550000,13.16,78.91,7.91
7,55550001,55600000,24.1,28.3,47.58
7,55550001,55600000,24.1,28.3,47.58
7,55600001,55650000,24.05,30.94,45
7,55600001,55650000,24.05,30.94,45
7,55650001,55700000,26.06,32.13,41.79
7,55650001,55700000,26.06,32.13,41.79
7,55700001,55750000,22.67,26.02,51.3
7,55700001,55750000,22.67,26.02,51.3
7,55750001,55800000,22.94,39.98,37.07
7,55750001,55800000,22.94,39.98,37.07
7,55800001,55850000,45,30,25
7,55800001,55850000,45,30,25
7,55850001,55900000,41.64,26.53,31.81
7,55850001,55900000,41.64,26.53,31.81
7,55900001,55950000,31.47,43.52,25
7,55900001,55950000,31.47,43.52,25
7,55950001,56000000,36.17,48.82,15
7,55950001,56000000,36.17,48.82,15
7,56000001,56050000,40,30,30
7,56000001,56050000,40,30,30
7,56050001,56100000,32.78,34.27,32.94
7,56050001,56100000,32.78,34.27,32.94
7,56100001,56150000,28.9,44.86,26.23
7,56100001,56150000,28.9,44.86,26.23
7,56150001,56200000,30,65,5
7,56150001,56200000,30,65,5
7,56200001,56250000,20.46,42.26,37.26
7,56200001,56250000,20.46,42.26,37.26
7,56250001,56300000,30.28,37.03,32.68
7,56250001,56300000,30.28,37.03,32.68
7,56300001,56350000,28.28,41.58,30.13
7,56300001,56350000,28.28,41.58,30.13
7,56350001,56400000,21.46,41.55,36.98
7,56350001,56400000,21.46,41.55,36.98
7,56400001,56450000,19.56,40.43,40
7,56400001,56450000,19.56,40.43,40
7,56450001,56500000,50,30,20
7,56450001,56500000,50,30,20
7,56500001,56550000,50,45,5
7,56500001,56550000,50,45,5
7,56550001,56600000,30,39.74,30.25
7,56550001,56600000,30,39.74,30.25
7,56600001,56650000,45,50,5
7,56600001,56650000,45,50,5
7,56650001,56700000,49.78,32.96,17.25
7,56650001,56700000,49.78,32.96,17.25
7,56700001,56750000,45.01,33.05,21.93
7,56700001,56750000,45.01,33.05,21.93
7,56750001,56800000,35.27,48.26,16.46
7,56750001,56800000,35.27,48.26,16.46
7,56800001,56850000,20.06,56.99,22.94
7,56800001,56850000,20.06,56.99,22.94
7,56850001,56900000,44.85,55.14,0
7,56850001,56900000,44.85,55.14,0
7,56900001,56950000,40.94,47.44,11.61
7,56900001,56950000,40.94,47.44,11.61
7,56950001,57000000,55,45,0
7,56950001,57000000,55,45,0
7,57000001,57050000,27.44,62.55,10
7,57000001,57050000,27.44,62.55,10
7,57050001,57100000,18.45,66.54,15
7,57050001,57100000,18.45,66.54,15
7,57100001,57150000,26.62,54.52,18.84
7,57100001,57150000,26.62,54.52,18.84
7,57150001,57200000,38.79,56.65,4.54
7,57150001,57200000,38.79,56.65,4.54
7,57200001,57250000,30,55,15
7,57200001,57250000,30,55,15
7,57250001,57300000,40,60,0
7,57250001,57300000,40,60,0
7,57300001,57350000,35.32,59.45,5.21
7,57300001,57350000,35.32,59.45,5.21
7,57350001,57400000,20,55,25
7,57350001,57400000,20,55,25
7,57400001,57450000,17.11,55,27.88
7,57400001,57450000,17.11,55,27.88
7,57450001,57500000,20,61.11,18.88
7,57450001,57500000,20,61.11,18.88
7,57500001,57550000,16.39,64.26,19.34
7,57500001,57550000,16.39,64.26,19.34
7,57550001,57600000,16.1,63.89,20
7,57550001,57600000,16.1,63.89,20
7,57600001,57650000,20,55,25
7,57600001,57650000,20,55,25
7,57650001,57700000,25,55,20
7,57650001,57700000,25,55,20
7,57700001,57750000,25.48,45.43,29.08
7,57700001,57750000,25.48,45.43,29.08
7,57750001,57800000,25,45,30
7,57750001,57800000,25,45,30
7,57800001,57850000,14.03,45.96,40
7,57800001,57850000,14.03,45.96,40
7,57850001,57900000,25.33,48.06,26.6
7,57850001,57900000,25.33,48.06,26.6
7,57900001,57950000,26.32,53.34,20.33
7,57900001,57950000,26.32,53.34,20.33
7,57950001,58000000,30.98,27.28,41.73
7,57950001,58000000,30.98,27.28,41.73
7,58000001,58050000,42.91,27.08,30
7,58000001,58050000,42.91,27.08,30
7,58050001,58100000,55,25,20
7,58050001,58100000,55,25,20
7,58100001,58150000,36.75,41.32,21.92
7,58100001,58150000,36.75,41.32,21.92
7,58150001,58200000,26.76,43.32,29.9
7,58150001,58200000,26.76,43.32,29.9
7,58200001,58250000,27.74,35.01,37.24
7,58200001,58250000,27.74,35.01,37.24
7,58250001,58300000,25.41,34.67,39.9
7,58250001,58300000,25.41,34.67,39.9
7,58300001,58350000,37.31,34.51,28.17
7,58300001,58350000,37.31,34.51,28.17
7,58350001,58400000,70,30,0
7,58350001,58400000,70,30,0
7,58400001,58450000,72.99,27,0
7,58400001,58450000,72.99,27,0
7,58450001,58500000,46.65,24.43,28.91
7,58450001,58500000,46.65,24.43,28.91
7,58500001,58550000,50.55,19.44,30
7,58500001,58550000,50.55,19.44,30
7,58550001,58600000,50,20,30
7,58550001,58600000,50,20,30
7,58600001,58650000,40.22,17.85,41.92
7,58600001,58650000,40.22,17.85,41.92
7,58650001,58700000,20,20,60
7,58650001,58700000,20,20,60
7,58700001,58750000,83.15,15.62,1.22
7,58700001,58750000,83.15,15.62,1.22
7,58750001,58800000,73.44,18.25,8.29
7,58750001,58800000,73.44,18.25,8.29
7,58800001,58850000,41.5,20.03,38.46
7,58800001,58850000,41.5,20.03,38.46
7,58850001,58900000,31.04,14.91,54.03
7,58850001,58900000,31.04,14.91,54.03
7,58900001,58950000,39.28,10.72,49.99
7,58900001,58950000,39.28,10.72,49.99
7,58950001,59000000,39.36,15.64,45
7,58950001,59000000,39.36,15.64,45
7,59000001,59050000,39.81,24.69,35.49
7,59000001,59050000,39.81,24.69,35.49
7,59050001,59100000,71.48,28.51,0
7,59050001,59100000,71.48,28.51,0
7,59100001,59150000,75,20,5
7,59100001,59150000,75,20,5
7,59150001,59200000,80,20,0
7,59150001,59200000,80,20,0
7,59200001,59250000,70,25,5
7,59200001,59250000,70,25,5
7,59250001,59300000,50,25,25
7,59250001,59300000,50,25,25
7,59300001,59350000,70,30,0
7,59300001,59350000,70,30,0
7,59350001,59400000,76.71,23.28,0
7,59350001,59400000,76.71,23.28,0
7,59400001,59450000,61.33,28.66,10
7,59400001,59450000,61.33,28.66,10
7,59450001,59500000,87.45,11.95,0.59
7,59450001,59500000,87.45,11.95,0.59
7,59500001,59550000,49.81,16.89,33.29
7,59500001,59550000,49.81,16.89,33.29
7,59550001,59600000,62.38,12.61,25
7,59550001,59600000,62.38,12.61,25
7,59600001,59650000,60.26,10,29.73
7,59600001,59650000,60.26,10,29.73
7,59650001,59700000,55.47,10,34.52
7,59650001,59700000,55.47,10,34.52
7,59700001,59750000,55,13.21,31.78
7,59700001,59750000,55,13.21,31.78
7,59750001,59800000,55,15,30
7,59750001,59800000,55,15,30
7,59800001,59850000,55,15,30
7,59800001,59850000,55,15,30
7,59850001,59900000,55,15,30
7,59850001,59900000,55,15,30
7,59900001,59950000,66.48,12.09,21.41
7,59900001,59950000,66.48,12.09,21.41
7,59950001,60000000,75,9.22,15.77
7,59950001,60000000,75,9.22,15.77
7,60000001,60050000,25.07,9.72,65.19
7,60000001,60050000,25.07,9.72,65.19
7,60050001,60100000,78.3,6.69,15
7,60050001,60100000,78.3,6.69,15
7,60100001,60150000,84.83,10.11,5.05
7,60100001,60150000,84.83,10.11,5.05
7,60150001,60200000,15,25,60
7,60150001,60200000,15,25,60
7,60200001,60250000,70,30,0
7,60200001,60250000,70,30,0
7,60250001,60300000,75,25,0
7,60250001,60300000,75,25,0
7,60300001,60350000,45.45,15,39.54
7,60300001,60350000,45.45,15,39.54
7,60350001,60400000,53.55,11.44,35
7,60350001,60400000,53.55,11.44,35
7,60400001,60450000,50,10,40
7,60400001,60450000,50,10,40
7,60450001,60500000,57.11,7.88,35
7,60450001,60500000,57.11,7.88,35
7,60500001,60550000,35.52,0.35,64.12
7,60500001,60550000,35.52,0.35,64.12
7,60550001,60600000,51.31,5,43.68
7,60550001,60600000,51.31,5,43.68
7,60600001,60650000,40,5,55
7,60600001,60650000,40,5,55
7,60650001,60700000,85,5,10
7,60650001,60700000,85,5,10
7,60700001,60750000,70,5,25
7,60700001,60750000,70,5,25
7,60750001,60800000,50,5,45
7,60750001,60800000,50,5,45
7,60800001,60850000,99.37,0.62,0
7,60800001,60850000,99.37,0.62,0
7,60850001,60900000,95,5,0
7,60850001,60900000,95,5,0
7,60900001,60950000,53.24,6.75,40
7,60900001,60950000,53.24,6.75,40
7,60950001,61000000,94.3,5.69,0
7,60950001,61000000,94.3,5.69,0
7,61000001,61050000,45,5,50
7,61000001,61050000,45,5,50
7,61050001,61100000,28.62,5,66.37
7,61050001,61100000,28.62,5,66.37
7,61100001,61150000,17.93,20.74,61.31
7,61100001,61150000,17.93,20.74,61.31
7,61150001,61200000,20.45,17.51,62.03
7,61150001,61200000,20.45,17.51,62.03
7,61200001,61250000,10.27,59.72,30
7,61200001,61250000,10.27,59.72,30
7,61250001,61300000,14.61,67.38,17.99
7,61250001,61300000,14.61,67.38,17.99
7,61300001,61350000,75,25,0
7,61300001,61350000,75,25,0
7,61350001,61400000,36.31,25,38.68
7,61350001,61400000,36.31,25,38.68
7,61400001,61450000,22.17,13.72,64.1
7,61400001,61450000,22.17,13.72,64.1
7,61450001,61500000,30.48,9.51,60
7,61450001,61500000,30.48,9.51,60
7,61500001,61550000,38.85,10,51.14
7,61500001,61550000,38.85,10,51.14
7,61550001,61600000,38.8,10,51.19
7,61550001,61600000,38.8,10,51.19
7,61600001,61650000,73.73,5,21.26
7,61600001,61650000,73.73,5,21.26
7,61650001,61700000,40.28,8.78,50.92
7,61650001,61700000,40.28,8.78,50.92
7,61700001,61750000,21.69,8.99,69.3
7,61700001,61750000,21.69,8.99,69.3
7,61750001,61800000,31.8,13.75,54.45
7,61750001,61800000,31.8,13.75,54.45
7,61800001,61850000,24.84,10.15,65
7,61800001,61850000,24.84,10.15,65
7,61850001,61900000,65.47,10.62,23.9
7,61850001,61900000,65.47,10.62,23.9
7,61900001,61950000,28.25,6.29,65.45
7,61900001,61950000,28.25,6.29,65.45
7,61950001,62000000,30,14.73,55.26
7,61950001,62000000,30,14.73,55.26
7,62000001,62050000,26.15,10,63.84
7,62000001,62050000,26.15,10,63.84
7,62050001,62100000,90,10,0
7,62050001,62100000,90,10,0
7,62100001,62150000,30,10,60
7,62100001,62150000,30,10,60
7,62150001,62200000,25,5.22,69.77
7,62150001,62200000,25,5.22,69.77
7,62200001,62250000,12.39,87.6,0
7,62200001,62250000,12.39,87.6,0
7,62250001,62300000,17.94,12.78,69.26
7,62250001,62300000,17.94,12.78,69.26
7,62300001,62350000,32.69,25.62,41.68
7,62300001,62350000,32.69,25.62,41.68
7,62350001,62400000,35.81,64.18,0
7,62350001,62400000,35.81,64.18,0
7,62400001,62450000,39.68,60.31,0
7,62400001,62450000,39.68,60.31,0
7,62450001,62500000,32.07,33.69,34.22
7,62450001,62500000,32.07,33.69,34.22
7,62500001,62550000,38.5,20,41.49
7,62500001,62550000,38.5,20,41.49
7,62550001,62600000,47,18,35
7,62550001,62600000,47,18,35
7,62600001,62650000,33.92,47.98,18.09
7,62600001,62650000,33.92,47.98,18.09
7,62650001,62700000,38.78,30.67,30.53
7,62650001,62700000,38.78,30.67,30.53
7,62700001,62750000,47.02,25.82,27.15
7,62700001,62750000,47.02,25.82,27.15
7,62750001,62800000,68.19,15,16.8
7,62750001,62800000,68.19,15,16.8
7,62800001,62850000,70,15,15
7,62800001,62850000,70,15,15
7,62850001,62900000,53.25,26.74,20
7,62850001,62900000,53.25,26.74,20
7,62900001,62950000,36.96,44.21,18.82
7,62900001,62950000,36.96,44.21,18.82
7,62950001,63000000,50,35,15
7,62950001,63000000,50,35,15
7,63000001,63050000,49.02,35.91,15.06
7,63000001,63050000,49.02,35.91,15.06
7,63050001,63100000,67.04,20.97,11.98
7,63050001,63100000,67.04,20.97,11.98
7,63100001,63150000,70,25,5
7,63100001,63150000,70,25,5
7,63150001,63200000,27.23,67.76,5
7,63150001,63200000,27.23,67.76,5
7,63200001,63250000,73.34,18.85,7.8
7,63200001,63250000,73.34,18.85,7.8
7,63250001,63300000,71.77,17.55,10.66
7,63250001,63300000,71.77,17.55,10.66
7,63300001,63350000,28.97,14.76,56.26
7,63300001,63350000,28.97,14.76,56.26
7,63350001,63400000,59.37,16.83,23.79
7,63350001,63400000,59.37,16.83,23.79
7,63400001,63450000,65,15,20
7,63400001,63450000,65,15,20
7,63450001,63500000,70,15,15
7,63450001,63500000,70,15,15
7,63500001,63550000,75,15,10
7,63500001,63550000,75,15,10
7,63550001,63600000,36.54,24.12,39.32
7,63550001,63600000,36.54,24.12,39.32
7,63600001,63650000,69.93,24.82,5.23
7,63600001,63650000,69.93,24.82,5.23
7,63650001,63700000,70,10,20
7,63650001,63700000,70,10,20
7,63700001,63750000,37.86,22.62,39.5
7,63700001,63750000,37.86,22.62,39.5
7,63750001,63800000,70.34,12.66,16.98
7,63750001,63800000,70.34,12.66,16.98
7,63800001,63850000,72.8,7.01,20.18
7,63800001,63850000,72.8,7.01,20.18
7,63850001,63900000,49.47,29.53,20.99
7,63850001,63900000,49.47,29.53,20.99
7,63900001,63950000,54.78,26.76,18.45
7,63900001,63950000,54.78,26.76,18.45
7,63950001,64000000,51.75,22.53,25.71
7,63950001,64000000,51.75,22.53,25.71
7,64000001,64050000,57.19,28.36,14.43
7,64000001,64050000,57.19,28.36,14.43
7,64050001,64100000,70,29.34,0.65
7,64050001,64100000,70,29.34,0.65
7,64100001,64150000,47.87,14.12,37.99
7,64100001,64150000,47.87,14.12,37.99
7,64150001,64200000,44.86,30,25.13
7,64150001,64200000,44.86,30,25.13
7,64200001,64250000,55,5,40
7,64200001,64250000,55,5,40
7,64250001,64300000,43.03,16.96,40
7,64250001,64300000,43.03,16.96,40
7,64300001,64350000,75,5,20
7,64300001,64350000,75,5,20
7,64350001,64400000,75.47,1.91,22.61
7,64350001,64400000,75.47,1.91,22.61
7,64400001,64450000,46.2,34.27,19.52
7,64400001,64450000,46.2,34.27,19.52
7,64450001,64500000,60,40,0
7,64450001,64500000,60,40,0
7,64500001,64550000,55.69,29.3,15
7,64500001,64550000,55.69,29.3,15
7,64550001,64600000,63.7,21.14,15.15
7,64550001,64600000,63.7,21.14,15.15
7,64600001,64650000,65.48,19.51,15
7,64600001,64650000,65.48,19.51,15
7,64650001,64700000,59.26,15,25.73
7,64650001,64700000,59.26,15,25.73
7,64700001,64750000,62.98,5,32.01
7,64700001,64750000,62.98,5,32.01
7,64750001,64800000,77.72,5,17.27
7,64750001,64800000,77.72,5,17.27
7,64800001,64850000,71.84,5.72,22.42
7,64800001,64850000,71.84,5.72,22.42
7,64850001,64900000,26.22,27.44,46.33
7,64850001,64900000,26.22,27.44,46.33
7,64900001,64950000,47.41,16.77,35.8
7,64900001,64950000,47.41,16.77,35.8
7,64950001,65000000,50,40,10
7,64950001,65000000,50,40,10
7,65000001,65050000,70.41,21.16,8.42
7,65000001,65050000,70.41,21.16,8.42
7,65050001,65100000,64.91,19.64,15.43
7,65050001,65100000,64.91,19.64,15.43
7,65100001,65150000,65,19.56,15.43
7,65100001,65150000,65,19.56,15.43
7,65150001,65200000,72.36,22.63,5
7,65150001,65200000,72.36,22.63,5
7,65200001,65250000,47.01,25.5,27.47
7,65200001,65250000,47.01,25.5,27.47
7,65250001,65300000,68.24,26.75,5
7,65250001,65300000,68.24,26.75,5
7,65300001,65350000,20,40,40
7,65300001,65350000,20,40,40
7,65350001,65400000,35,30,35
7,65350001,65400000,35,30,35
7,65400001,65450000,16.59,50,33.4
7,65400001,65450000,16.59,50,33.4
7,65450001,65500000,30,40,30
7,65450001,65500000,30,40,30
7,65500001,65550000,21.57,38.23,40.18
7,65500001,65550000,21.57,38.23,40.18
7,65550001,65600000,53.85,26.92,19.22
7,65550001,65600000,53.85,26.92,19.22
7,65600001,65650000,50,25,25
7,65600001,65650000,50,25,25
7,65650001,65700000,45,30,25
7,65650001,65700000,45,30,25
7,65700001,65750000,60,30,10
7,65700001,65750000,60,30,10
7,65750001,65800000,65.65,24.97,9.36
7,65750001,65800000,65.65,24.97,9.36
7,65800001,65850000,64.22,24.49,11.27
7,65800001,65850000,64.22,24.49,11.27
7,65850001,65900000,31.97,43.02,25
7,65850001,65900000,31.97,43.02,25
7,65900001,65950000,55.63,24.36,20
7,65900001,65950000,55.63,24.36,20
7,65950001,66000000,60,35,5
7,65950001,66000000,60,35,5
7,66000001,66050000,55,35,10
7,66000001,66050000,55,35,10
7,66050001,66100000,56.01,28.98,15
7,66050001,66100000,56.01,28.98,15
7,66100001,66150000,35,35,30
7,66100001,66150000,35,35,30
7,66150001,66200000,30,25,45
7,66150001,66200000,30,25,45
7,66200001,66250000,45,23.86,31.13
7,66200001,66250000,45,23.86,31.13
7,66250001,66300000,45,30,25
7,66250001,66300000,45,30,25
7,66300001,66350000,35,35,30
7,66300001,66350000,35,35,30
7,66350001,66400000,35,50.56,14.43
7,66350001,66400000,35,50.56,14.43
7,66400001,66450000,70.57,29.42,0
7,66400001,66450000,70.57,29.42,0
7,66450001,66500000,52.69,19.28,28.01
7,66450001,66500000,52.69,19.28,28.01
7,66500001,66550000,57.32,34.62,8.06
7,66500001,66550000,57.32,34.62,8.06
7,66550001,66600000,60.55,34.35,5.08
7,66550001,66600000,60.55,34.35,5.08
7,66600001,66650000,45.01,34.98,20
7,66600001,66650000,45.01,34.98,20
7,66650001,66700000,45.74,52.41,1.84
7,66650001,66700000,45.74,52.41,1.84
7,66700001,66750000,48.63,28.35,23
7,66700001,66750000,48.63,28.35,23
7,66750001,66800000,67.7,12.29,20
7,66750001,66800000,67.7,12.29,20
7,66800001,66850000,75,10,15
7,66800001,66850000,75,10,15
7,66850001,66900000,37.31,43.55,19.12
7,66850001,66900000,37.31,43.55,19.12
7,66900001,66950000,36.67,38.54,24.78
7,66900001,66950000,36.67,38.54,24.78
7,66950001,67000000,44.76,52.25,2.97
7,66950001,67000000,44.76,52.25,2.97
7,67000001,67050000,44.73,40.1,15.15
7,67000001,67050000,44.73,40.1,15.15
7,67050001,67100000,5,53.96,41.03
7,67050001,67100000,5,53.96,41.03
7,67100001,67150000,54.92,27.77,17.29
7,67100001,67150000,54.92,27.77,17.29
7,67150001,67200000,65.64,34.35,0
7,67150001,67200000,65.64,34.35,0
7,67200001,67250000,54.14,25.85,20
7,67200001,67250000,54.14,25.85,20
7,67250001,67300000,44.37,35.51,20.1
7,67250001,67300000,44.37,35.51,20.1
7,67300001,67350000,56.79,28.2,15
7,67300001,67350000,56.79,28.2,15
7,67350001,67400000,53.36,31.63,15
7,67350001,67400000,53.36,31.63,15
7,67400001,67450000,47.95,34.85,17.18
7,67400001,67450000,47.95,34.85,17.18
7,67450001,67500000,65.56,19.43,15
7,67450001,67500000,65.56,19.43,15
7,67500001,67550000,65.05,29.94,5
7,67500001,67550000,65.05,29.94,5
7,67550001,67600000,50,15,35
7,67550001,67600000,50,15,35
7,67600001,67650000,51.16,16.2,32.62
7,67600001,67650000,51.16,16.2,32.62
7,67650001,67700000,35.82,19.17,45
7,67650001,67700000,35.82,19.17,45
7,67700001,67750000,15.56,42.78,41.64
7,67700001,67750000,15.56,42.78,41.64
7,67750001,67800000,10.27,28.01,61.71
7,67750001,67800000,10.27,28.01,61.71
7,67800001,67850000,22.76,20.46,56.77
7,67800001,67850000,22.76,20.46,56.77
7,67850001,67900000,40,50,10
7,67850001,67900000,40,50,10
7,67900001,67950000,40,20,40
7,67900001,67950000,40,20,40
7,67950001,68000000,53.31,6.59,40.09
7,67950001,68000000,53.31,6.59,40.09
7,68000001,68050000,56.31,15,28.68
7,68000001,68050000,56.31,15,28.68
7,68050001,68100000,56.41,13.89,29.68
7,68050001,68100000,56.41,13.89,29.68
7,68100001,68150000,27.92,19.94,52.13
7,68100001,68150000,27.92,19.94,52.13
7,68150001,68200000,57.1,30,12.89
7,68150001,68200000,57.1,30,12.89
7,68200001,68250000,80.79,14.2,5
7,68200001,68250000,80.79,14.2,5
7,68250001,68300000,51.39,19.77,28.82
7,68250001,68300000,51.39,19.77,28.82
7,68300001,68350000,78.79,16.2,5
7,68300001,68350000,78.79,16.2,5
7,68350001,68400000,59.76,15.38,24.84
7,68350001,68400000,59.76,15.38,24.84
7,68400001,68450000,62.38,13.85,23.76
7,68400001,68450000,62.38,13.85,23.76
7,68450001,68500000,62.34,12.34,25.3
7,68450001,68500000,62.34,12.34,25.3
7,68500001,68550000,46.02,15,38.97
7,68500001,68550000,46.02,15,38.97
7,68550001,68600000,100,0,0
7,68550001,68600000,100,0,0
7,68600001,68650000,65.92,13.65,20.41
7,68600001,68650000,65.92,13.65,20.41
7,68650001,68700000,65.04,9.95,25
7,68650001,68700000,65.04,9.95,25
7,68700001,68750000,70,10,20
7,68700001,68750000,70,10,20
7,68750001,68800000,66.27,10,23.72
7,68750001,68800000,66.27,10,23.72
7,68800001,68850000,59.66,15.16,25.16
7,68800001,68850000,59.66,15.16,25.16
7,68850001,68900000,37.64,28.76,33.59
7,68850001,68900000,37.64,28.76,33.59
7,68900001,68950000,38.53,25.28,36.18
7,68900001,68950000,38.53,25.28,36.18
7,68950001,69000000,32.05,29.77,38.16
7,68950001,69000000,32.05,29.77,38.16
7,69000001,69050000,39.1,29.6,31.29
7,69000001,69050000,39.1,29.6,31.29
7,69050001,69100000,37.1,22.84,40.05
7,69050001,69100000,37.1,22.84,40.05
7,69100001,69150000,31.55,25.34,43.1
7,69100001,69150000,31.55,25.34,43.1
7,69150001,69200000,40.56,24.02,35.4
7,69150001,69200000,40.56,24.02,35.4
7,69200001,69250000,56.96,33.03,10
7,69200001,69250000,56.96,33.03,10
7,69250001,69300000,50,30,20
7,69250001,69300000,50,30,20
7,69300001,69350000,45.02,34.97,20
7,69300001,69350000,45.02,34.97,20
7,69350001,69400000,45,40,15
7,69350001,69400000,45,40,15
7,69400001,69450000,30,40,30
7,69400001,69450000,30,40,30
7,69450001,69500000,45,40,15
7,69450001,69500000,45,40,15
